file_id,season,bat_first_team,bat_second_team,bat_first_won,prob_bat_first,predicted_winner,correct,confidence
1254077,2021,Delhi Capitals,Sunrisers Hyderabad,0,0.6415094339622641,Delhi Capitals,0,0.6415094339622641
1254078,2021,Kings XI Punjab,Kolkata Knight Riders,0,0.125,Kolkata Knight Riders,1,0.875
1254079,2021,Royal Challengers Bengaluru,Delhi Capitals,1,0.125,Delhi Capitals,0,0.875
1254080,2021,Sunrisers Hyderabad,Chennai Super Kings,0,0.15384615384615385,Chennai Super Kings,1,0.8461538461538461
1254081,2021,Rajasthan Royals,Mumbai Indians,0,0.125,Mumbai Indians,1,0.875
1254082,2021,Kolkata Knight Riders,Delhi Capitals,0,0.125,Delhi Capitals,1,0.875
1254083,2021,Kings XI Punjab,Royal Challengers Bengaluru,1,0.95,Kings XI Punjab,1,0.95
1254084,2021,Chennai Super Kings,Mumbai Indians,0,0.2222222222222222,Mumbai Indians,1,0.7777777777777778
1254085,2021,Rajasthan Royals,Sunrisers Hyderabad,1,0.918918918918919,Rajasthan Royals,1,0.918918918918919
1254086,2021,Kings XI Punjab,Delhi Capitals,0,0.125,Delhi Capitals,1,0.875
1254104,2021,Chennai Super Kings,Mumbai Indians,1,0.8359375,Chennai Super Kings,1,0.8359375
1254087,2021,Royal Challengers Bengaluru,Kolkata Knight Riders,0,0.125,Kolkata Knight Riders,1,0.875
1254111,2021,Rajasthan Royals,Kings XI Punjab,1,0.5074626865671642,Rajasthan Royals,1,0.5074626865671642
1254105,2021,Sunrisers Hyderabad,Delhi Capitals,0,0.05,Delhi Capitals,1,0.95
1254096,2021,Mumbai Indians,Kolkata Knight Riders,0,0.125,Kolkata Knight Riders,1,0.875
1254113,2021,Royal Challengers Bengaluru,Chennai Super Kings,0,0.125,Chennai Super Kings,1,0.875
1254097,2021,Delhi Capitals,Rajasthan Royals,1,0.125,Rajasthan Royals,0,0.875
1254107,2021,Kings XI Punjab,Sunrisers Hyderabad,1,0.3188405797101449,Sunrisers Hyderabad,0,0.6811594202898551
1254098,2021,Kolkata Knight Riders,Chennai Super Kings,0,0.8359375,Kolkata Knight Riders,0,0.8359375
1254108,2021,Royal Challengers Bengaluru,Mumbai Indians,1,0.8359375,Royal Challengers Bengaluru,1,0.8359375
1254100,2021,Rajasthan Royals,Sunrisers Hyderabad,0,0.125,Sunrisers Hyderabad,1,0.875
1254099,2021,Kings XI Punjab,Mumbai Indians,0,0.3,Mumbai Indians,1,0.7
1254092,2021,Delhi Capitals,Kolkata Knight Riders,0,0.3188405797101449,Kolkata Knight Riders,1,0.6811594202898551
1254103,2021,Rajasthan Royals,Royal Challengers Bengaluru,0,0.05,Royal Challengers Bengaluru,1,0.95
1254091,2021,Sunrisers Hyderabad,Chennai Super Kings,0,0.125,Chennai Super Kings,1,0.875
1254102,2021,Kolkata Knight Riders,Kings XI Punjab,0,0.43902439024390244,Kings XI Punjab,1,0.5609756097560976
1254089,2021,Chennai Super Kings,Rajasthan Royals,0,0.125,Rajasthan Royals,1,0.875
1254112,2021,Mumbai Indians,Delhi Capitals,0,0.23076923076923078,Delhi Capitals,1,0.7692307692307692
1254109,2021,Sunrisers Hyderabad,Kolkata Knight Riders,0,0.125,Kolkata Knight Riders,1,0.875
1254090,2021,Royal Challengers Bengaluru,Kings XI Punjab,1,0.3188405797101449,Kings XI Punjab,0,0.6811594202898551
1254110,2021,Chennai Super Kings,Delhi Capitals,0,0.26666666666666666,Delhi Capitals,1,0.7333333333333334
1254093,2021,Rajasthan Royals,Mumbai Indians,0,0.125,Mumbai Indians,1,0.875
1254095,2021,Sunrisers Hyderabad,Royal Challengers Bengaluru,1,0.95,Sunrisers Hyderabad,1,0.95
1254094,2021,Chennai Super Kings,Kings XI Punjab,0,0.15384615384615385,Kings XI Punjab,1,0.8461538461538461
1254106,2021,Kolkata Knight Riders,Rajasthan Royals,1,0.918918918918919,Kolkata Knight Riders,1,0.918918918918919
1254088,2021,Mumbai Indians,Sunrisers Hyderabad,1,0.43902439024390244,Sunrisers Hyderabad,0,0.5609756097560976
1254101,2021,Delhi Capitals,Royal Challengers Bengaluru,0,0.125,Royal Challengers Bengaluru,1,0.875
1254114,2021,Delhi Capitals,Chennai Super Kings,0,0.5074626865671642,Delhi Capitals,0,0.5074626865671642
1254115,2021,Royal Challengers Bengaluru,Kolkata Knight Riders,0,0.125,Kolkata Knight Riders,1,0.875
1254116,2021,Delhi Capitals,Kolkata Knight Riders,0,0.15384615384615385,Kolkata Knight Riders,1,0.8461538461538461
1254117,2021,Chennai Super Kings,Kolkata Knight Riders,1,0.5074626865671642,Chennai Super Kings,1,0.5074626865671642
1304047,2022,Chennai Super Kings,Kolkata Knight Riders,0,0.125,Kolkata Knight Riders,1,0.875
1304049,2022,Royal Challengers Bengaluru,Kings XI Punjab,0,0.125,Kings XI Punjab,1,0.875
1304048,2022,Mumbai Indians,Delhi Capitals,0,0.6415094339622641,Mumbai Indians,0,0.6415094339622641
1304050,2022,Lucknow Super Giants,Gujarat Titans,0,0.43902439024390244,Gujarat Titans,1,0.5609756097560976
1304051,2022,Rajasthan Royals,Sunrisers Hyderabad,1,0.43902439024390244,Sunrisers Hyderabad,0,0.5609756097560976
1304052,2022,Kolkata Knight Riders,Royal Challengers Bengaluru,0,0.6428571428571429,Kolkata Knight Riders,0,0.6428571428571429
1304053,2022,Chennai Super Kings,Lucknow Super Giants,0,0.23076923076923078,Lucknow Super Giants,1,0.7692307692307692
1304054,2022,Kings XI Punjab,Kolkata Knight Riders,0,0.125,Kolkata Knight Riders,1,0.875
1304055,2022,Rajasthan Royals,Mumbai Indians,1,0.8359375,Rajasthan Royals,1,0.8359375
1304056,2022,Gujarat Titans,Delhi Capitals,1,0.918918918918919,Gujarat Titans,1,0.918918918918919
1304057,2022,Kings XI Punjab,Chennai Super Kings,1,0.918918918918919,Kings XI Punjab,1,0.918918918918919
1304058,2022,Lucknow Super Giants,Sunrisers Hyderabad,1,0.43902439024390244,Sunrisers Hyderabad,0,0.5609756097560976
1304059,2022,Rajasthan Royals,Royal Challengers Bengaluru,0,0.8359375,Rajasthan Royals,0,0.8359375
1304060,2022,Mumbai Indians,Kolkata Knight Riders,0,0.125,Kolkata Knight Riders,1,0.875
1304061,2022,Delhi Capitals,Lucknow Super Giants,0,0.23076923076923078,Lucknow Super Giants,1,0.7692307692307692
1304062,2022,Kings XI Punjab,Gujarat Titans,0,0.125,Gujarat Titans,1,0.875
1304063,2022,Chennai Super Kings,Sunrisers Hyderabad,0,0.125,Sunrisers Hyderabad,1,0.875
1304064,2022,Mumbai Indians,Royal Challengers Bengaluru,0,0.3,Royal Challengers Bengaluru,1,0.7
1304065,2022,Delhi Capitals,Kolkata Knight Riders,1,0.8359375,Delhi Capitals,1,0.8359375
1304066,2022,Rajasthan Royals,Lucknow Super Giants,1,0.6415094339622641,Rajasthan Royals,1,0.6415094339622641
1304067,2022,Gujarat Titans,Sunrisers Hyderabad,0,0.125,Sunrisers Hyderabad,1,0.875
1304068,2022,Chennai Super Kings,Royal Challengers Bengaluru,1,0.8359375,Chennai Super Kings,1,0.8359375
1304069,2022,Kings XI Punjab,Mumbai Indians,1,0.8359375,Kings XI Punjab,1,0.8359375
1304070,2022,Gujarat Titans,Rajasthan Royals,1,0.918918918918919,Gujarat Titans,1,0.918918918918919
1304071,2022,Kolkata Knight Riders,Sunrisers Hyderabad,0,0.125,Sunrisers Hyderabad,1,0.875
